crime,year,long,lat,city,neighborhood
BURGLARY-RESIDENCE,2016,-84.50595,33.7424,Atlanta,Mays
LARCENY-NON VEHICLE,2016,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-NON VEHICLE,2016,-84.43926,33.71342,Atlanta,Venetian Hills
LARCENY-NON VEHICLE,2016,-84.44072,33.76385,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2016,-84.36793,33.81025,Atlanta,Piedmont Heights
ROBBERY-PEDESTRIAN,2016,-84.37949,33.87728,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2016,-84.52664,33.742259999999995,Atlanta,Ridgecrest Forest
LARCENY-NON VEHICLE,2016,-84.33683,33.73488,Atlanta,East Atlanta
BURGLARY-NONRES,2016,-84.51385,33.66122,Atlanta,Princeton Lakes
BURGLARY-NONRES,2016,-84.35821999999997,33.77344,Atlanta,Poncey-Highland
BURGLARY-NONRES,2016,-84.47429,33.75277,Atlanta,Harland Terrace
BURGLARY-NONRES,2016,-84.46392,33.722120000000004,Atlanta,Adams Park
ROBBERY-PEDESTRIAN,2016,-84.35977,33.687059999999995,Atlanta,Rebel Valley Forest
LARCENY-NON VEHICLE,2016,-84.4551,33.70394,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2016,-84.41587,33.80151,Atlanta,Underwood Hills
AUTO THEFT,2016,-84.4011,33.80312,Atlanta,Brookwood
LARCENY-FROM VEHICLE,2016,-84.41816,33.75196,Atlanta,Ashview Heights
LARCENY-FROM VEHICLE,2016,-84.37907,33.78315,Atlanta,Midtown
LARCENY-NON VEHICLE,2016,-84.37391,33.73985,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2016,-84.45192,33.707209999999996,Atlanta,Pomona Park
LARCENY-FROM VEHICLE,2016,-84.44566,33.7223,Atlanta,Venetian Hills
BURGLARY-RESIDENCE,2016,-84.38042,33.7266,Atlanta,Peoplestown
BURGLARY-RESIDENCE,2016,-84.35544,33.742309999999996,Atlanta,Ormewood Park
LARCENY-NON VEHICLE,2016,-84.39213000000002,33.875440000000005,Atlanta,Chastain Park
LARCENY-NON VEHICLE,2016,-84.36243,33.78427,Atlanta,Virginia Highland
LARCENY-FROM VEHICLE,2016,-84.35228000000002,33.69859,Atlanta,Thomasville Heights
LARCENY-NON VEHICLE,2016,-84.38465,33.779340000000005,Atlanta,Midtown
LARCENY-NON VEHICLE,2016,-84.40902,33.68274,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2016,-84.41282,33.80805,Atlanta,Wildwood (NPU-C)
LARCENY-NON VEHICLE,2016,-84.36426,33.84892,Atlanta,Lenox
LARCENY-FROM VEHICLE,2016,-84.52166,33.69216,Atlanta,Fairburn
LARCENY-NON VEHICLE,2016,-84.36328,33.82403,Atlanta,Lindbergh/Morosgo
LARCENY-NON VEHICLE,2016,-84.35008,33.71369,Atlanta,Custer/McDonough/Guice
BURGLARY-RESIDENCE,2016,-84.36938,33.74092,Atlanta,Grant Park
LARCENY-NON VEHICLE,2016,-84.40572,33.7918,Atlanta,Loring Heights
LARCENY-NON VEHICLE,2016,-84.43046,33.751979999999996,Atlanta,Mozley Park
LARCENY-NON VEHICLE,2016,-84.50787,33.65486,Atlanta,Princeton Lakes
LARCENY-NON VEHICLE,2016,-84.40902,33.68274,Atlanta,Perkerson
BURGLARY-NONRES,2016,-84.41908000000002,33.72633,Atlanta,Oakland City
AUTO THEFT,2016,-84.39633,33.72493,Atlanta,Pittsburgh
LARCENY-NON VEHICLE,2016,-84.39568,33.76206,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.41444,33.75087,Atlanta,Atlanta University Center
LARCENY-NON VEHICLE,2016,-84.39921,33.79303,Atlanta,Atlantic Station
AUTO THEFT,2016,-84.3736,33.68998,Atlanta,Lakewood
LARCENY-FROM VEHICLE,2016,-84.37184,33.7338,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2016,-84.3834,33.75895,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.49773,33.68677,Atlanta,Greenbriar
AUTO THEFT,2016,-84.41478000000002,33.78453,Atlanta,Home Park
LARCENY-FROM VEHICLE,2016,-84.36211999999998,33.846759999999996,Atlanta,Lenox
AUTO THEFT,2016,-84.41351999999998,33.72444,Atlanta,Oakland City
LARCENY-FROM VEHICLE,2016,-84.52315,33.71771,Atlanta,Ashley Courts
AUTO THEFT,2016,-84.39596,33.67188,Atlanta,Glenrose Heights
LARCENY-FROM VEHICLE,2016,-84.41694,33.75095,Atlanta,Atlanta University Center
ROBBERY-PEDESTRIAN,2016,-84.40468,33.788740000000004,Atlanta,Atlantic Station
BURGLARY-RESIDENCE,2016,-84.4059,33.68116,Atlanta,Hammond Park
LARCENY-FROM VEHICLE,2016,-84.37329,33.8426,Atlanta,Buckhead Forest
BURGLARY-RESIDENCE,2016,-84.42857,33.72203,Atlanta,Oakland City
LARCENY-FROM VEHICLE,2016,-84.41017,33.70278,Atlanta,Sylvan Hills
BURGLARY-RESIDENCE,2016,-84.40523,33.74505,Atlanta,The Villages at Castleberry H
LARCENY-FROM VEHICLE,2016,-84.3831,33.85232,Atlanta,South Tuxedo Park
ROBBERY-PEDESTRIAN,2016,-84.36418,33.70683,Atlanta,Thomasville Heights
LARCENY-FROM VEHICLE,2016,-84.45638000000002,33.78164,Atlanta,Grove Park
BURGLARY-RESIDENCE,2016,-84.46623000000002,33.75183,Atlanta,Florida Heights
AUTO THEFT,2016,-84.35265,33.816990000000004,Atlanta,Lindridge/Martin Manor
BURGLARY-NONRES,2016,-84.38391,33.77646,Atlanta,Midtown
LARCENY-FROM VEHICLE,2016,-84.38185,33.75546,Atlanta,Downtown
AGG ASSAULT,2016,-84.39315,33.76571,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.45638000000002,33.78164,Atlanta,Grove Park
ROBBERY-PEDESTRIAN,2016,-84.39969,33.794959999999996,Atlanta,Loring Heights
LARCENY-FROM VEHICLE,2016,-84.35248,33.69242,Atlanta,Leila Valley
ROBBERY-PEDESTRIAN,2016,-84.35173,33.777840000000005,Atlanta,Virginia Highland
ROBBERY-PEDESTRIAN,2016,-84.49736,33.75392,Atlanta,Adamsville
LARCENY-FROM VEHICLE,2016,-84.43549,33.76282,Atlanta,Hunter Hills
LARCENY-FROM VEHICLE,2016,-84.36831,33.80965,Atlanta,Piedmont Heights
LARCENY-NON VEHICLE,2016,-84.40835,33.78196,Atlanta,Home Park
ROBBERY-PEDESTRIAN,2016,-84.3721,33.75253,Atlanta,Sweet Auburn
LARCENY-FROM VEHICLE,2016,-84.37465,33.75464,Atlanta,Sweet Auburn
AGG ASSAULT,2016,-84.38458,33.784729999999996,Atlanta,Midtown
ROBBERY-PEDESTRIAN,2016,-84.37289,33.76677,Atlanta,Old Fourth Ward
AGG ASSAULT,2016,-84.4818,33.7549,Atlanta,Westhaven
LARCENY-FROM VEHICLE,2016,-84.31555,33.740990000000004,Atlanta,The Villages at East Lake
LARCENY-FROM VEHICLE,2016,-84.39941999999998,33.785920000000004,Atlanta,Home Park
AGG ASSAULT,2016,-84.4386,33.73024,Atlanta,Cascade Avenue/Road
AUTO THEFT,2016,-84.50995999999998,33.75097,Atlanta,Fairburn Mays
AGG ASSAULT,2016,-84.40186,33.747440000000005,Atlanta,Castleberry Hill
BURGLARY-NONRES,2016,-84.3713,33.81007,Atlanta,Piedmont Heights
AUTO THEFT,2016,-84.50721,33.713,Atlanta,Old Fairburn Village
LARCENY-FROM VEHICLE,2016,-84.38991999999998,33.7573,Atlanta,Downtown
LARCENY-NON VEHICLE,2016,-84.35835,33.76267,Atlanta,Inman Park
LARCENY-NON VEHICLE,2016,-84.41457,33.75504,Atlanta,Vine City
LARCENY-FROM VEHICLE,2016,-84.40061999999998,33.73733,Atlanta,Mechanicsville
RAPE,2016,-84.41833000000003,33.75764,Atlanta,Washington Park
LARCENY-NON VEHICLE,2016,-84.39401,33.68067,Atlanta,Glenrose Heights
AUTO THEFT,2016,-84.33768,33.76282,Atlanta,Candler Park
LARCENY-NON VEHICLE,2016,-84.38916,33.76075,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.41457,33.75504,Atlanta,Vine City
LARCENY-NON VEHICLE,2016,-84.38023000000003,33.77067,Atlanta,Old Fourth Ward
AUTO THEFT,2016,-84.50936,33.74366,Atlanta,Fairburn Mays
AGG ASSAULT,2016,-84.3779,33.70241,Atlanta,Lakewood Heights
BURGLARY-RESIDENCE,2016,-84.4378,33.772459999999995,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2016,-84.31606,33.743359999999996,Atlanta,The Villages at East Lake
ROBBERY-PEDESTRIAN,2016,-84.45331999999998,33.70297,Atlanta,Campbellton Road
AGG ASSAULT,2016,-84.48221,33.778040000000004,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2016,-84.37884,33.77344,Atlanta,Midtown
LARCENY-NON VEHICLE,2016,-84.40283000000002,33.69587,Atlanta,Polar Rock
BURGLARY-NONRES,2016,-84.43926,33.71409,Atlanta,Venetian Hills
AGG ASSAULT,2016,-84.44157,33.76703,Atlanta,Grove Park
BURGLARY-RESIDENCE,2016,-84.45158,33.70908,Atlanta,Venetian Hills
ROBBERY-PEDESTRIAN,2016,-84.41062,33.81194,Atlanta,Springlake
LARCENY-FROM VEHICLE,2016,-84.38701999999998,33.763329999999996,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.42008,33.77245,Atlanta,Bankhead
AUTO THEFT,2016,-84.37673000000002,33.74798,Atlanta,Oakland
AUTO THEFT,2016,-84.35704,33.659440000000004,Atlanta,South River Gardens
LARCENY-FROM VEHICLE,2016,-84.40691,33.775220000000004,Atlanta,Marietta Street Artery
LARCENY-FROM VEHICLE,2016,-84.39276,33.71691,Atlanta,The Villages at Carver
BURGLARY-RESIDENCE,2016,-84.41554000000002,33.78045,Atlanta,English Avenue
AGG ASSAULT,2016,-84.42108,33.70398,Atlanta,Sylvan Hills
BURGLARY-NONRES,2016,-84.4821,33.69842,Atlanta,Campbellton Road
LARCENY-FROM VEHICLE,2016,-84.38905,33.75832,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.39643000000002,33.7623,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.38022,33.78202,Atlanta,Midtown
LARCENY-NON VEHICLE,2016,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2016,-84.39086,33.75124,Atlanta,Downtown
LARCENY-NON VEHICLE,2016,-84.40943,33.69729,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2016,-84.4155,33.75461,Atlanta,Atlanta University Center
LARCENY-FROM VEHICLE,2016,-84.38556,33.76045,Atlanta,Downtown
LARCENY-NON VEHICLE,2016,-84.40889,33.674209999999995,Atlanta,Hammond Park
LARCENY-FROM VEHICLE,2016,-84.37476,33.74635,Atlanta,Grant Park
AUTO THEFT,2016,-84.3817,33.70833,Atlanta,Lakewood Heights
AUTO THEFT,2016,-84.38205,33.83375,Atlanta,Garden Hills
LARCENY-FROM VEHICLE,2016,-84.37826,33.83927,Atlanta,Buckhead Village
LARCENY-FROM VEHICLE,2016,-84.35557,33.78736,Atlanta,Virginia Highland
AGG ASSAULT,2016,-84.3962,33.68166,Atlanta,Browns Mill Park
BURGLARY-NONRES,2016,-84.45586999999998,33.780770000000004,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2016,-84.45425,33.71586,Atlanta,Adams Park
LARCENY-FROM VEHICLE,2016,-84.41575,33.79835,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2016,-84.34379,33.7404,Atlanta,East Atlanta
LARCENY-NON VEHICLE,2016,-84.3633,33.7522,Atlanta,Cabbagetown
LARCENY-FROM VEHICLE,2016,-84.3834,33.75895,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2016,-84.35179000000002,33.75905,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2016,-84.38507,33.67268,Atlanta,Glenrose Heights
AUTO THEFT,2016,-84.4642,33.779140000000005,Atlanta,Center Hill
LARCENY-FROM VEHICLE,2016,-84.40086,33.78593,Atlanta,Home Park
BURGLARY-RESIDENCE,2016,-84.45446,33.78174,Atlanta,Grove Park
BURGLARY-RESIDENCE,2016,-84.37276,33.76867,Atlanta,Old Fourth Ward
ROBBERY-PEDESTRIAN,2016,-84.39769,33.71025,Atlanta,Joyland
AGG ASSAULT,2016,-84.38297,33.7678,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2016,-84.38311,33.84251,Atlanta,South Tuxedo Park
LARCENY-NON VEHICLE,2016,-84.35846,33.76198,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2016,-84.39043000000002,33.75782,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2016,-84.40878000000002,33.72322,Atlanta,Adair Park
LARCENY-FROM VEHICLE,2016,-84.47038,33.776509999999995,Atlanta,Center Hill
AUTO THEFT,2016,-84.40349,33.7638,Atlanta,English Avenue
ROBBERY-PEDESTRIAN,2016,-84.40458000000002,33.75197,Atlanta,Atlanta University Center
AGG ASSAULT,2016,-84.47292,33.7881,Atlanta,Carey Park
AGG ASSAULT,2016,-84.3766,33.70836,Atlanta,Lakewood Heights
LARCENY-FROM VEHICLE,2016,-84.41645,33.79699,Atlanta,Berkeley Park
AGG ASSAULT,2016,-84.4071,33.801809999999996,Atlanta,Loring Heights
ROBBERY-PEDESTRIAN,2016,-84.38942,33.77133,Atlanta,Midtown
LARCENY-FROM VEHICLE,2016,-84.37387,33.75307,Atlanta,Sweet Auburn
AUTO THEFT,2016,-84.38325999999998,33.78441,Atlanta,Midtown
ROBBERY-PEDESTRIAN,2016,-84.35656,33.776920000000004,Atlanta,Virginia Highland
BURGLARY-NONRES,2016,-84.46878000000002,33.75219,Atlanta,Harland Terrace
BURGLARY-NONRES,2016,-84.42973,33.79139,Atlanta,Blandtown
AUTO THEFT,2016,-84.36735,33.82243,Atlanta,Lindbergh/Morosgo
BURGLARY-NONRES,2016,-84.37083,33.84391,Atlanta,Peachtree Park
LARCENY-FROM VEHICLE,2016,-84.3721,33.75253,Atlanta,Sweet Auburn
AGG ASSAULT,2016,-84.38538,33.76744,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.44273000000003,33.72869,Atlanta,Cascade Avenue/Road
BURGLARY-NONRES,2016,-84.38984,33.75611,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.38278000000003,33.74485,Atlanta,Capitol Gateway
AUTO THEFT,2016,-84.49112,33.78098,Atlanta,Collier Heights
BURGLARY-NONRES,2016,-84.38589,33.72571,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2016,-84.42168000000002,33.75095,Atlanta,Ashview Heights
LARCENY-FROM VEHICLE,2016,-84.41629,33.756,Atlanta,Vine City
LARCENY-NON VEHICLE,2016,-84.36328,33.82403,Atlanta,Lindbergh/Morosgo
LARCENY-FROM VEHICLE,2016,-84.3312,33.75902,Atlanta,Edgewood
BURGLARY-RESIDENCE,2016,-84.37021999999997,33.756190000000004,Atlanta,Old Fourth Ward
AGG ASSAULT,2016,-84.39416999999997,33.68294,Atlanta,Browns Mill Park
LARCENY-NON VEHICLE,2016,-84.51004,33.6569,Atlanta,Princeton Lakes
LARCENY-NON VEHICLE,2016,-84.36328,33.82403,Atlanta,Lindbergh/Morosgo
LARCENY-NON VEHICLE,2016,-84.36521,33.824,Atlanta,Lindbergh/Morosgo
BURGLARY-RESIDENCE,2016,-84.40061,33.75274,Atlanta,Castleberry Hill
AUTO THEFT,2016,-84.33426,33.7625,Atlanta,Candler Park
LARCENY-NON VEHICLE,2016,-84.40902,33.68274,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2016,-84.4404,33.77738,Atlanta,Grove Park
LARCENY-NON VEHICLE,2016,-84.39573,33.68012,Atlanta,Glenrose Heights
LARCENY-NON VEHICLE,2016,-84.46607,33.70109,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2016,-84.40902,33.68274,Atlanta,Perkerson
LARCENY-NON VEHICLE,2016,-84.45421999999998,33.82052,Atlanta,Bolton
LARCENY-NON VEHICLE,2016,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2016,-84.38996,33.75119,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.48154,33.7667,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2016,-84.35795999999998,33.82658,Atlanta,Pine Hills
LARCENY-NON VEHICLE,2016,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-NONRES,2016,-84.38128,33.7744,Atlanta,Midtown
AGG ASSAULT,2016,-84.39336,33.72165,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2016,-84.48012,33.71955,Atlanta,Cascade Heights
LARCENY-NON VEHICLE,2016,-84.39374000000002,33.75225,Atlanta,Downtown
LARCENY-NON VEHICLE,2016,-84.34919000000002,33.75844,Atlanta,Reynoldstown
BURGLARY-RESIDENCE,2016,-84.38851,33.71265,Atlanta,The Villages at Carver
BURGLARY-RESIDENCE,2016,-84.35502,33.77471,Atlanta,Virginia Highland
ROBBERY-PEDESTRIAN,2016,-84.41873000000002,33.75815,Atlanta,Washington Park
LARCENY-NON VEHICLE,2016,-84.34619,33.75674,Atlanta,Edgewood
AUTO THEFT,2016,-84.33310999999998,33.73247,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2016,-84.39333,33.7369,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2016,-84.44341,33.75083,Atlanta,Mozley Park
LARCENY-FROM VEHICLE,2016,-84.39442,33.74114,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2016,-84.40153000000002,33.723890000000004,Atlanta,Pittsburgh
AUTO THEFT,2016,-84.40755,33.74662,Atlanta,The Villages at Castleberry H
ROBBERY-PEDESTRIAN,2016,-84.40773,33.7033,Atlanta,Sylvan Hills
RAPE,2016,-84.39459000000002,33.74816,Atlanta,Downtown
BURGLARY-RESIDENCE,2016,-84.40177,33.733959999999996,Atlanta,Pittsburgh
AUTO THEFT,2016,-84.38229,33.74477,Atlanta,Capitol Gateway
LARCENY-NON VEHICLE,2016,-84.35754,33.705290000000005,Atlanta,Thomasville Heights
HOMICIDE,2016,-84.38079,33.66957,Atlanta,Glenrose Heights
LARCENY-NON VEHICLE,2016,-84.4071,33.801809999999996,Atlanta,Loring Heights
LARCENY-FROM VEHICLE,2016,-84.38306999999998,33.78431,Atlanta,Midtown
AUTO THEFT,2016,-84.38537,33.78572,Atlanta,Midtown
AUTO THEFT,2016,-84.39189,33.72631,Atlanta,Peoplestown
LARCENY-NON VEHICLE,2016,-84.39544000000002,33.79275,Atlanta,Atlantic Station
LARCENY-NON VEHICLE,2016,-84.41584,33.73832,Atlanta,West End
LARCENY-NON VEHICLE,2016,-84.3646,33.85398,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2016,-84.4911,33.7852,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2016,-84.36551999999998,33.84952,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2016,-84.36415,33.77597,Atlanta,Virginia Highland
LARCENY-FROM VEHICLE,2016,-84.39232,33.76382,Atlanta,Downtown
LARCENY-NON VEHICLE,2016,-84.40059000000002,33.74834,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2016,-84.44561999999998,33.7715,Atlanta,Grove Park
BURGLARY-RESIDENCE,2016,-84.42519,33.74321,Atlanta,West End
ROBBERY-RESIDENCE,2016,-84.50039,33.749990000000004,Atlanta,Mays
BURGLARY-RESIDENCE,2016,-84.35717,33.76996,Atlanta,Poncey-Highland
BURGLARY-RESIDENCE,2016,-84.42313,33.7416,Atlanta,West End
LARCENY-FROM VEHICLE,2016,-84.38535999999998,33.72888,Atlanta,Peoplestown
AGG ASSAULT,2016,-84.41408,33.71433,Atlanta,Capitol View
AUTO THEFT,2016,-84.44991999999998,33.70142,Atlanta,Fort Valley
LARCENY-NON VEHICLE,2016,-84.34619,33.75674,Atlanta,Edgewood
BURGLARY-RESIDENCE,2016,-84.38003,33.66382,Atlanta,Blair Villa/Poole Creek
LARCENY-NON VEHICLE,2016,-84.39969,33.788270000000004,Atlanta,Home Park
LARCENY-NON VEHICLE,2016,-84.48265,33.69869,Atlanta,Southwest
BURGLARY-RESIDENCE,2016,-84.34893000000002,33.775690000000004,Atlanta,Atkins Park
BURGLARY-RESIDENCE,2016,-84.52214000000002,33.7055,Atlanta,Ben Hill Terrace
LARCENY-FROM VEHICLE,2016,-84.34813,33.75605,Atlanta,Edgewood
LARCENY-FROM VEHICLE,2016,-84.35947,33.848,Atlanta,Lenox
BURGLARY-RESIDENCE,2016,-84.47216999999998,33.81002,Atlanta,Riverside
AUTO THEFT,2016,-84.51111999999998,33.69085,Atlanta,Ben Hill Acres
ROBBERY-PEDESTRIAN,2016,-84.44655999999998,33.73884,Atlanta,Westview
BURGLARY-RESIDENCE,2016,-84.38525,33.73014000000001,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2016,-84.353,33.76352,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2016,-84.41017,33.70278,Atlanta,Sylvan Hills
LARCENY-FROM VEHICLE,2016,-84.37179,33.75411,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2016,-84.40031,33.763490000000004,Atlanta,Downtown
AGG ASSAULT,2016,-84.40816,33.67986,Atlanta,Hammond Park
RAPE,2016,-84.4737,33.77166,Atlanta,Collier Heights
BURGLARY-NONRES,2016,-84.40778,33.74007,Atlanta,Pittsburgh
BURGLARY-NONRES,2016,-84.38484,33.77411,Atlanta,Midtown
LARCENY-FROM VEHICLE,2016,-84.36756,33.74203,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2016,-84.38094,33.87145,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2016,-84.37541,33.86222,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2016,-84.48594,33.69358,Atlanta,Greenbriar
AUTO THEFT,2016,-84.39073,33.79894,Atlanta,Midtown
AGG ASSAULT,2016,-84.40057,33.72325,Atlanta,Pittsburgh
LARCENY-FROM VEHICLE,2016,-84.37644,33.8178,Atlanta,Peachtree Hills
LARCENY-FROM VEHICLE,2016,-84.37365,33.8229,Atlanta,Garden Hills
BURGLARY-NONRES,2016,-84.37245,33.83887,Atlanta,Buckhead Village
BURGLARY-RESIDENCE,2016,-84.3838,33.74177,Atlanta,Summerhill
BURGLARY-NONRES,2016,-84.36865999999998,33.75437,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2016,-84.35762,33.791290000000004,Atlanta,Morningside/Lenox Park
LARCENY-FROM VEHICLE,2016,-84.48777,33.7847,Atlanta,Brookview Heights
LARCENY-NON VEHICLE,2016,-84.37323,33.76128,Atlanta,Old Fourth Ward
AUTO THEFT,2016,-84.42106,33.736779999999996,Atlanta,West End
LARCENY-NON VEHICLE,2016,-84.42375,33.747170000000004,Atlanta,Ashview Heights
BURGLARY-RESIDENCE,2016,-84.36218000000002,33.82144,Atlanta,Lindbergh/Morosgo
LARCENY-NON VEHICLE,2016,-84.38837,33.73275,Atlanta,Summerhill
AUTO THEFT,2016,-84.38589,33.712920000000004,Atlanta,South Atlanta
LARCENY-NON VEHICLE,2016,-84.38916,33.76075,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.49736,33.75392,Atlanta,Adamsville
LARCENY-NON VEHICLE,2016,-84.4148,33.78117,Atlanta,English Avenue
AUTO THEFT,2016,-84.41641,33.79769,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2016,-84.33869,33.804520000000004,Atlanta,Morningside/Lenox Park
BURGLARY-NONRES,2016,-84.40736,33.7823,Atlanta,Home Park
LARCENY-NON VEHICLE,2016,-84.43443,33.714929999999995,Atlanta,Venetian Hills
LARCENY-FROM VEHICLE,2016,-84.39054,33.754090000000005,Atlanta,Downtown
AUTO THEFT,2016,-84.40876999999998,33.77244,Atlanta,English Avenue
BURGLARY-RESIDENCE,2016,-84.36045,33.77089,Atlanta,Poncey-Highland
ROBBERY-PEDESTRIAN,2016,-84.4019,33.7474,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2016,-84.39366,33.7865,Atlanta,Home Park
LARCENY-FROM VEHICLE,2016,-84.34176,33.744440000000004,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2016,-84.38490999999998,33.772240000000004,Atlanta,Midtown
LARCENY-NON VEHICLE,2016,-84.40839,33.721740000000004,Atlanta,Adair Park
LARCENY-NON VEHICLE,2016,-84.38916,33.76075,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.40691,33.775220000000004,Atlanta,Marietta Street Artery
LARCENY-FROM VEHICLE,2016,-84.4067,33.6929,Atlanta,Perkerson
BURGLARY-RESIDENCE,2016,-84.39123000000002,33.6885,Atlanta,Browns Mill Park
BURGLARY-RESIDENCE,2016,-84.4937,33.68077,Atlanta,Greenbriar
LARCENY-FROM VEHICLE,2016,-84.463,33.81661,Atlanta,Bolton
BURGLARY-RESIDENCE,2016,-84.4743,33.81394,Atlanta,Riverside
BURGLARY-RESIDENCE,2016,-84.49475,33.73081,Atlanta,East Ardley Road
LARCENY-NON VEHICLE,2016,-84.36815,33.84642,Atlanta,Peachtree Park
ROBBERY-PEDESTRIAN,2016,-84.36401,33.753640000000004,Atlanta,Inman Park
AGG ASSAULT,2016,-84.40306,33.68799,Atlanta,Perkerson
BURGLARY-NONRES,2016,-84.46878000000002,33.75219,Atlanta,Harland Terrace
BURGLARY-RESIDENCE,2016,-84.41396,33.76424,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2016,-84.51471,33.76918,Atlanta,Old Gordon
AUTO THEFT,2016,-84.42125,33.78949,Atlanta,Blandtown
AUTO THEFT,2016,-84.42537,33.81535,Atlanta,Cross Creek
LARCENY-FROM VEHICLE,2016,-84.51518,33.67295,Atlanta,Ben Hill
AUTO THEFT,2016,-84.42291,33.75125,Atlanta,Ashview Heights
LARCENY-FROM VEHICLE,2016,-84.4306,33.72614,Atlanta,Oakland City
LARCENY-NON VEHICLE,2016,-84.42748,33.76324,Atlanta,Hunter Hills
LARCENY-FROM VEHICLE,2016,-84.37151999999998,33.681490000000004,Atlanta,Rosedale Heights
AUTO THEFT,2016,-84.3546,33.74175,Atlanta,Ormewood Park
BURGLARY-RESIDENCE,2016,-84.51654,33.662490000000005,Atlanta,Princeton Lakes
LARCENY-NON VEHICLE,2016,-84.37101,33.79789,Atlanta,Piedmont Heights
AUTO THEFT,2016,-84.40755,33.74662,Atlanta,The Villages at Castleberry H
BURGLARY-NONRES,2016,-84.41768,33.71803,Atlanta,Capitol View
LARCENY-FROM VEHICLE,2016,-84.49716,33.792390000000005,Atlanta,Atlanta Industrial Park
LARCENY-FROM VEHICLE,2016,-84.42614,33.76078,Atlanta,Hunter Hills
LARCENY-NON VEHICLE,2016,-84.38505,33.77585,Atlanta,Midtown
BURGLARY-NONRES,2016,-84.46151,33.76632,Atlanta,Center Hill
LARCENY-NON VEHICLE,2016,-84.39312,33.75343,Atlanta,Downtown
LARCENY-FROM VEHICLE,2016,-84.46503,33.77359000000001,Atlanta,Center Hill
LARCENY-NON VEHICLE,2016,-84.37189000000002,33.762159999999994,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2016,-84.3628,33.78235,Atlanta,Virginia Highland
AUTO THEFT,2016,-84.36871,33.7244,Atlanta,Chosewood Park
LARCENY-FROM VEHICLE,2016,-84.42694,33.74038,Atlanta,West End
BURGLARY-RESIDENCE,2016,-84.41554000000002,33.78045,Atlanta,English Avenue
BURGLARY-RESIDENCE,2016,-84.45416,33.7121,Atlanta,Venetian Hills
LARCENY-NON VEHICLE,2016,-84.41457,33.75504,Atlanta,Vine City
