crime,year,long,lat,city,neighborhood
LARCENY-NON VEHICLE,2010,-84.34915,33.76686,Atlanta,Inman Park
BURGLARY-RESIDENCE,2010,-84.38190999999998,33.84901,Atlanta,Buckhead Forest
LARCENY-FROM VEHICLE,2010,-84.41017,33.70278,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2010,-84.34619,33.75674,Atlanta,Edgewood
BURGLARY-RESIDENCE,2010,-84.38143000000002,33.68565,Atlanta,Browns Mill Park
ROBBERY-RESIDENCE,2010,-84.43146,33.717209999999994,Atlanta,Venetian Hills
LARCENY-NON VEHICLE,2010,-84.40816,33.80012,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2010,-84.33754,33.76282,Atlanta,Candler Park
LARCENY-FROM VEHICLE,2010,-84.39976999999998,33.735079999999996,Atlanta,Mechanicsville
BURGLARY-RESIDENCE,2010,-84.39052,33.71348,Atlanta,The Villages at Carver
LARCENY-NON VEHICLE,2010,-84.38835,33.79214,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.45149,33.70055,Atlanta,Fort Valley
ROBBERY-PEDESTRIAN,2010,-84.43276,33.73812,Atlanta,West End
AUTO THEFT,2010,-84.45369000000002,33.7665,Atlanta,Grove Park
LARCENY-NON VEHICLE,2010,-84.38436999999998,33.72625,Atlanta,Peoplestown
AUTO THEFT,2010,-84.38996,33.75119,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.49773,33.68677,Atlanta,Greenbriar
BURGLARY-RESIDENCE,2010,-84.49518,33.71287,Atlanta,Southwest
AGG ASSAULT,2010,-84.41275999999998,33.7666,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2010,-84.38011999999998,33.70016,Atlanta,Lakewood Heights
BURGLARY-NONRES,2010,-84.33530999999998,33.75383,Atlanta,Edgewood
ROBBERY-PEDESTRIAN,2010,-84.35849,33.709790000000005,Atlanta,Custer/McDonough/Guice
AUTO THEFT,2010,-84.41588,33.73213,Atlanta,West End
AUTO THEFT,2010,-84.50448,33.742059999999995,Atlanta,Mays
BURGLARY-RESIDENCE,2010,-84.42381999999998,33.71295,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2010,-84.3522,33.79114000000001,Atlanta,Morningside/Lenox Park
LARCENY-NON VEHICLE,2010,-84.37305,33.8386,Atlanta,Buckhead Village
LARCENY-FROM VEHICLE,2010,-84.37516,33.65634,Atlanta,Blair Villa/Poole Creek
BURGLARY-NONRES,2010,-84.39323,33.72293,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2010,-84.4233,33.745290000000004,Atlanta,Harris Chiles
ROBBERY-PEDESTRIAN,2010,-84.47815,33.777429999999995,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2010,-84.37056,33.8227,Atlanta,Lindbergh/Morosgo
LARCENY-NON VEHICLE,2010,-84.47757,33.77773,Atlanta,Collier Heights
AUTO THEFT,2010,-84.45345,33.7065,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2010,-84.42109,33.753820000000005,Atlanta,Ashview Heights
BURGLARY-RESIDENCE,2010,-84.47703,33.76397,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2010,-84.40422,33.71194000000001,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2010,-84.3865,33.82485,Atlanta,Peachtree Heights East
LARCENY-FROM VEHICLE,2010,-84.42678000000002,33.701370000000004,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2010,-84.41838,33.73646,Atlanta,West End
LARCENY-NON VEHICLE,2010,-84.43276,33.73812,Atlanta,West End
LARCENY-NON VEHICLE,2010,-84.38701999999998,33.763329999999996,Atlanta,Downtown
AUTO THEFT,2010,-84.37186,33.75275,Atlanta,Sweet Auburn
LARCENY-NON VEHICLE,2010,-84.43276,33.73812,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.45883,33.787409999999994,Atlanta,Almond Park
LARCENY-NON VEHICLE,2010,-84.41842,33.7323,Atlanta,West End
BURGLARY-RESIDENCE,2010,-84.40671,33.84294000000001,Atlanta,Argonne Forest
BURGLARY-RESIDENCE,2010,-84.41659,33.6868,Atlanta,Perkerson
LARCENY-NON VEHICLE,2010,-84.37225,33.77066,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2010,-84.37448,33.76408,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2010,-84.41866999999998,33.74971,Atlanta,Ashview Heights
AUTO THEFT,2010,-84.40799999999999,33.69695,Atlanta,Sylvan Hills
BURGLARY-RESIDENCE,2010,-84.35148000000002,33.71565,Atlanta,Custer/McDonough/Guice
BURGLARY-RESIDENCE,2010,-84.46623000000002,33.75183,Atlanta,Florida Heights
LARCENY-NON VEHICLE,2010,-84.38851,33.71265,Atlanta,The Villages at Carver
LARCENY-NON VEHICLE,2010,-84.43276,33.73812,Atlanta,West End
AUTO THEFT,2010,-84.36242,33.76685,Atlanta,Old Fourth Ward
AGG ASSAULT,2010,-84.41754,33.75779,Atlanta,Washington Park
LARCENY-NON VEHICLE,2010,-84.40785,33.68199,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2010,-84.37695,33.6593,Atlanta,Blair Villa/Poole Creek
LARCENY-NON VEHICLE,2010,-84.41779,33.75271,Atlanta,Ashview Heights
LARCENY-FROM VEHICLE,2010,-84.51049,33.69265,Atlanta,Ben Hill Acres
LARCENY-NON VEHICLE,2010,-84.38752,33.7805,Atlanta,Midtown
BURGLARY-RESIDENCE,2010,-84.45364000000002,33.73429,Atlanta,Westwood Terrace
LARCENY-NON VEHICLE,2010,-84.35467,33.7734,Atlanta,Poncey-Highland
LARCENY-FROM VEHICLE,2010,-84.31869,33.75954,Atlanta,Kirkwood
LARCENY-FROM VEHICLE,2010,-84.38554,33.7602,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.41264,33.75584,Atlanta,Vine City
BURGLARY-NONRES,2010,-84.41093000000002,33.80174,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2010,-84.38880999999998,33.7795,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-FROM VEHICLE,2010,-84.38198,33.75168,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.49773,33.68677,Atlanta,Greenbriar
AGG ASSAULT,2010,-84.4937,33.68077,Atlanta,Greenbriar
AUTO THEFT,2010,-84.41985,33.74455,Atlanta,Harris Chiles
BURGLARY-RESIDENCE,2010,-84.4698,33.77605,Atlanta,Center Hill
AGG ASSAULT,2010,-84.41753,33.75076,Atlanta,Atlanta University Center
AUTO THEFT,2010,-84.45447,33.763529999999996,Atlanta,Dixie Hills
LARCENY-FROM VEHICLE,2010,-84.36408,33.774770000000004,Atlanta,Virginia Highland
BURGLARY-RESIDENCE,2010,-84.36061,33.64996,Atlanta,South River Gardens
BURGLARY-RESIDENCE,2010,-84.50595,33.7424,Atlanta,Mays
LARCENY-NON VEHICLE,2010,-84.41514000000002,33.78022,Atlanta,English Avenue
BURGLARY-RESIDENCE,2010,-84.39276,33.71691,Atlanta,The Villages at Carver
AGG ASSAULT,2010,-84.4266,33.74223,Atlanta,West End
LARCENY-NON VEHICLE,2010,-84.35467,33.7734,Atlanta,Poncey-Highland
BURGLARY-NONRES,2010,-84.47247,33.753170000000004,Atlanta,Harland Terrace
AGG ASSAULT,2010,-84.37267,33.771679999999996,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.36227,33.82095,Atlanta,Lindbergh/Morosgo
AUTO THEFT,2010,-84.3624,33.79594,Atlanta,Morningside/Lenox Park
BURGLARY-RESIDENCE,2010,-84.50545,33.74297,Atlanta,Mays
HOMICIDE,2010,-84.39368,33.768609999999995,Atlanta,Downtown
HOMICIDE,2010,-84.37788,33.74988,Atlanta,Sweet Auburn
AGG ASSAULT,2010,-84.43389,33.7172,Atlanta,Venetian Hills
AUTO THEFT,2010,-84.37694,33.66379000000001,Atlanta,Orchard Knob
ROBBERY-PEDESTRIAN,2010,-84.37933000000002,33.780390000000004,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.40409,33.76668,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2010,-84.39339,33.65744,Atlanta,Glenrose Heights
BURGLARY-NONRES,2010,-84.35772,33.76233,Atlanta,Inman Park
BURGLARY-NONRES,2010,-84.35291,33.77498,Atlanta,Virginia Highland
LARCENY-NON VEHICLE,2010,-84.37821,33.70411,Atlanta,Lakewood Heights
AUTO THEFT,2010,-84.37267,33.77156,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.51274000000002,33.69658,Atlanta,Kings Forest
LARCENY-FROM VEHICLE,2010,-84.38115,33.74622,Atlanta,Capitol Gateway
AUTO THEFT,2010,-84.4133,33.811209999999996,Atlanta,Springlake
AUTO THEFT,2010,-84.47207,33.74795,Atlanta,Chalet Woods
AGG ASSAULT,2010,-84.38745,33.70924,Atlanta,South Atlanta
ROBBERY-COMMERCIAL,2010,-84.36161,33.73958,Atlanta,Grant Park
LARCENY-NON VEHICLE,2010,-84.4623,33.70473,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2010,-84.38449,33.77258,Atlanta,Midtown
LARCENY-FROM VEHICLE,2010,-84.34545,33.77878,Atlanta,Druid Hills
BURGLARY-NONRES,2010,-84.45406,33.754459999999995,Atlanta,Penelope Neighbors
LARCENY-NON VEHICLE,2010,-84.35545,33.6571,Atlanta,South River Gardens
LARCENY-FROM VEHICLE,2010,-84.34995,33.76525,Atlanta,Inman Park
LARCENY-NON VEHICLE,2010,-84.38752,33.7805,Atlanta,Midtown
BURGLARY-RESIDENCE,2010,-84.49582,33.699909999999996,Atlanta,Southwest
BURGLARY-RESIDENCE,2010,-84.39654,33.669259999999994,Atlanta,Glenrose Heights
AUTO THEFT,2010,-84.44919,33.789559999999994,Atlanta,West Highlands
LARCENY-NON VEHICLE,2010,-84.35462,33.69463,Atlanta,Norwood Manor
LARCENY-NON VEHICLE,2010,-84.4501,33.77604,Atlanta,Grove Park
LARCENY-NON VEHICLE,2010,-84.50318,33.75655,Atlanta,Adamsville
LARCENY-FROM VEHICLE,2010,-84.43795,33.73323,Atlanta,Cascade Avenue/Road
BURGLARY-RESIDENCE,2010,-84.43595,33.75478,Atlanta,Hunter Hills
BURGLARY-RESIDENCE,2010,-84.38955,33.67361,Atlanta,Glenrose Heights
AUTO THEFT,2010,-84.44037,33.73748,Atlanta,Westview
LARCENY-NON VEHICLE,2010,-84.36584,33.64883,Atlanta,South River Gardens
BURGLARY-RESIDENCE,2010,-84.34846,33.87757,Atlanta,Brookhaven
LARCENY-NON VEHICLE,2010,-84.41278,33.80388,Atlanta,Berkeley Park
BURGLARY-RESIDENCE,2010,-84.38471,33.71781,Atlanta,South Atlanta
LARCENY-NON VEHICLE,2010,-84.43725,33.73284,Atlanta,Oakland City
BURGLARY-RESIDENCE,2010,-84.4729,33.80969,Atlanta,Riverside
AUTO THEFT,2010,-84.35805,33.69307,Atlanta,Norwood Manor
LARCENY-FROM VEHICLE,2010,-84.39339,33.73529,Atlanta,Mechanicsville
AGG ASSAULT,2010,-84.51283000000002,33.74277,Atlanta,Fairburn Mays
AUTO THEFT,2010,-84.41407,33.74062,Atlanta,West End
LARCENY-NON VEHICLE,2010,-84.40099000000002,33.79163,Atlanta,Atlantic Station
LARCENY-FROM VEHICLE,2010,-84.47719000000002,33.7777,Atlanta,Collier Heights
BURGLARY-RESIDENCE,2010,-84.33704,33.74384000000001,Atlanta,East Atlanta
LARCENY-NON VEHICLE,2010,-84.37643,33.67207,Atlanta,Orchard Knob
AUTO THEFT,2010,-84.42089,33.71857,Atlanta,Capitol View
AUTO THEFT,2010,-84.38253,33.78239,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.50936,33.74366,Atlanta,Fairburn Mays
AUTO THEFT,2010,-84.41556,33.752959999999995,Atlanta,Atlanta University Center
BURGLARY-RESIDENCE,2010,-84.36865999999998,33.75437,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2010,-84.39184,33.75029,Atlanta,Downtown
AUTO THEFT,2010,-84.41753,33.75076,Atlanta,Atlanta University Center
LARCENY-FROM VEHICLE,2010,-84.49328,33.68845,Atlanta,Greenbriar
LARCENY-NON VEHICLE,2010,-84.46999,33.77561,Atlanta,Center Hill
LARCENY-FROM VEHICLE,2010,-84.36521,33.824,Atlanta,Lindbergh/Morosgo
BURGLARY-RESIDENCE,2010,-84.42663,33.74985,Atlanta,Ashview Heights
AUTO THEFT,2010,-84.41766,33.741440000000004,Atlanta,West End
BURGLARY-RESIDENCE,2010,-84.40957,33.73215,Atlanta,Adair Park
BURGLARY-RESIDENCE,2010,-84.47321,33.76425,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2010,-84.3864,33.758790000000005,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.38635,33.7275,Atlanta,Peoplestown
BURGLARY-RESIDENCE,2010,-84.462,33.74877,Atlanta,Florida Heights
LARCENY-NON VEHICLE,2010,-84.39744,33.71184,Atlanta,Joyland
AGG ASSAULT,2010,-84.37765999999998,33.70407,Atlanta,Lakewood Heights
AUTO THEFT,2010,-84.40422,33.71194000000001,Atlanta,Sylvan Hills
BURGLARY-RESIDENCE,2010,-84.4698,33.77605,Atlanta,Center Hill
BURGLARY-RESIDENCE,2010,-84.52377,33.6639,Atlanta,Ben Hill
LARCENY-FROM VEHICLE,2010,-84.37215,33.7543,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.39350999999998,33.80334000000001,Atlanta,Ardmore
LARCENY-NON VEHICLE,2010,-84.51602,33.69289000000001,Atlanta,Kings Forest
LARCENY-NON VEHICLE,2010,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-RESIDENCE,2010,-84.3637,33.863890000000005,Atlanta,North Buckhead
ROBBERY-PEDESTRIAN,2010,-84.43728,33.74289,Atlanta,Westview
LARCENY-NON VEHICLE,2010,-84.45363,33.70066,Atlanta,Campbellton Road
BURGLARY-RESIDENCE,2010,-84.33022,33.73672,Atlanta,East Atlanta
LARCENY-NON VEHICLE,2010,-84.39291,33.71678,Atlanta,The Villages at Carver
LARCENY-FROM VEHICLE,2010,-84.37423000000003,33.746520000000004,Atlanta,Grant Park
LARCENY-NON VEHICLE,2010,-84.41785,33.754020000000004,Atlanta,Ashview Heights
LARCENY-FROM VEHICLE,2010,-84.38837,33.81879,Atlanta,Peachtree Hills
LARCENY-NON VEHICLE,2010,-84.35014,33.764790000000005,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2010,-84.38991999999998,33.7573,Atlanta,Downtown
AUTO THEFT,2010,-84.47176999999998,33.720490000000005,Atlanta,Cascade Heights
LARCENY-FROM VEHICLE,2010,-84.41318000000003,33.80733,Atlanta,Wildwood (NPU-C)
LARCENY-FROM VEHICLE,2010,-84.48684,33.675670000000004,Atlanta,Greenbriar
LARCENY-FROM VEHICLE,2010,-84.36278,33.85302,Atlanta,North Buckhead
AGG ASSAULT,2010,-84.4256,33.74256,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.37295,33.84709,Atlanta,North Buckhead
ROBBERY-PEDESTRIAN,2010,-84.39636,33.74852,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.37151,33.78119,Atlanta,Midtown
BURGLARY-NONRES,2010,-84.36632,33.81716,Atlanta,Lindridge/Martin Manor
AGG ASSAULT,2010,-84.5408,33.69003,Atlanta,Arlington Estates
LARCENY-FROM VEHICLE,2010,-84.351,33.81743,Atlanta,Lindridge/Martin Manor
LARCENY-FROM VEHICLE,2010,-84.37931,33.87121,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2010,-84.36235,33.851659999999995,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2010,-84.4163,33.75291,Atlanta,Atlanta University Center
BURGLARY-NONRES,2010,-84.47247,33.753170000000004,Atlanta,Harland Terrace
LARCENY-NON VEHICLE,2010,-84.35969,33.76248,Atlanta,Inman Park
BURGLARY-NONRES,2010,-84.40281,33.67374,Atlanta,Hammond Park
AUTO THEFT,2010,-84.40437,33.75992,Atlanta,Vine City
BURGLARY-RESIDENCE,2010,-84.40331,33.73077,Atlanta,Pittsburgh
ROBBERY-PEDESTRIAN,2010,-84.35767,33.77347,Atlanta,Poncey-Highland
LARCENY-FROM VEHICLE,2010,-84.40132,33.74964,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2010,-84.40422,33.71194000000001,Atlanta,Sylvan Hills
BURGLARY-RESIDENCE,2010,-84.35195,33.74015,Atlanta,Ormewood Park
LARCENY-NON VEHICLE,2010,-84.4157,33.80089,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2010,-84.41416,33.75823,Atlanta,Vine City
LARCENY-FROM VEHICLE,2010,-84.39043000000002,33.75369,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.35765,33.850190000000005,Atlanta,Buckhead Heights
AGG ASSAULT,2010,-84.3957,33.66901,Atlanta,Glenrose Heights
LARCENY-NON VEHICLE,2010,-84.37075,33.849109999999996,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2010,-84.41185,33.78703,Atlanta,Blandtown
LARCENY-NON VEHICLE,2010,-84.40382,33.72535,Atlanta,Pittsburgh
BURGLARY-RESIDENCE,2010,-84.42732,33.74372,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.39480999999998,33.750840000000004,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.4162,33.7191,Atlanta,Capitol View
LARCENY-NON VEHICLE,2010,-84.38508,33.77152,Atlanta,Midtown
AGG ASSAULT,2010,-84.43679,33.7187,Atlanta,Venetian Hills
ROBBERY-RESIDENCE,2010,-84.36915,33.716409999999996,Atlanta,Chosewood Park
AUTO THEFT,2010,-84.5126,33.65592,Atlanta,Princeton Lakes
BURGLARY-RESIDENCE,2010,-84.4579,33.764790000000005,Atlanta,Center Hill
AGG ASSAULT,2010,-84.41763,33.75615,Atlanta,Washington Park
LARCENY-NON VEHICLE,2010,-84.38046999999997,33.78178,Atlanta,Midtown
AGG ASSAULT,2010,-84.5408,33.69003,Atlanta,Arlington Estates
LARCENY-FROM VEHICLE,2010,-84.37285,33.746390000000005,Atlanta,Grant Park
AUTO THEFT,2010,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-RESIDENCE,2010,-84.53522,33.68795,Atlanta,Fairway Acres
BURGLARY-RESIDENCE,2010,-84.50672,33.75524,Atlanta,Adamsville
AGG ASSAULT,2010,-84.41349,33.712720000000004,Atlanta,Capitol View
LARCENY-FROM VEHICLE,2010,-84.35174,33.76077,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2010,-84.37963,33.68828,Atlanta,Browns Mill Park
ROBBERY-PEDESTRIAN,2010,-84.42134,33.736059999999995,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.3676,33.77973,Atlanta,Midtown
AUTO THEFT,2010,-84.39738,33.79609,Atlanta,Loring Heights
AUTO THEFT,2010,-84.37295,33.84709,Atlanta,North Buckhead
AGG ASSAULT,2010,-84.46635,33.80063,Atlanta,Carver Hills
AUTO THEFT,2010,-84.36881,33.67187,Atlanta,South River Gardens
LARCENY-NON VEHICLE,2010,-84.38495999999998,33.76158,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.33023,33.74879,Atlanta,Kirkwood
AGG ASSAULT,2010,-84.38684,33.72645,Atlanta,Peoplestown
BURGLARY-NONRES,2010,-84.34959,33.7198,Atlanta,Woodland Hills
AGG ASSAULT,2010,-84.42681999999998,33.757709999999996,Atlanta,Hunter Hills
BURGLARY-NONRES,2010,-84.42676999999998,33.814820000000005,Atlanta,Cross Creek
AGG ASSAULT,2010,-84.3685,33.82098,Atlanta,Lindbergh/Morosgo
BURGLARY-NONRES,2010,-84.41181,33.78553,Atlanta,Home Park
LARCENY-NON VEHICLE,2010,-84.45373000000002,33.70876,Atlanta,Venetian Hills
AUTO THEFT,2010,-84.40177,33.733959999999996,Atlanta,Pittsburgh
ROBBERY-PEDESTRIAN,2010,-84.32840999999998,33.7275,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2010,-84.3741,33.77438,Atlanta,Midtown
LARCENY-FROM VEHICLE,2010,-84.36248,33.77545,Atlanta,Virginia Highland
AGG ASSAULT,2010,-84.36126,33.70794,Atlanta,Thomasville Heights
LARCENY-FROM VEHICLE,2010,-84.40468,33.788740000000004,Atlanta,Atlantic Station
LARCENY-FROM VEHICLE,2010,-84.35429,33.7436,Atlanta,Ormewood Park
LARCENY-FROM VEHICLE,2010,-84.45518,33.721,Atlanta,Adams Park
AUTO THEFT,2010,-84.41421,33.73516,Atlanta,West End
LARCENY-NON VEHICLE,2010,-84.41005,33.87191,Atlanta,Mt. Paran/Northside
LARCENY-NON VEHICLE,2010,-84.43151999999998,33.85557,Atlanta,Mt. Paran/Northside
AUTO THEFT,2010,-84.40177,33.733959999999996,Atlanta,Pittsburgh
AUTO THEFT,2010,-84.38863,33.818709999999996,Atlanta,Peachtree Hills
BURGLARY-RESIDENCE,2010,-84.43974,33.723420000000004,Atlanta,Cascade Avenue/Road
AUTO THEFT,2010,-84.47023,33.79988,Atlanta,Scotts Crossing
LARCENY-FROM VEHICLE,2010,-84.4389,33.73704,Atlanta,Westview
LARCENY-FROM VEHICLE,2010,-84.38682,33.73242,Atlanta,Summerhill
AUTO THEFT,2010,-84.47384,33.77003,Atlanta,Collier Heights
AUTO THEFT,2010,-84.46262,33.72059,Atlanta,Adams Park
AUTO THEFT,2010,-84.40422,33.71194000000001,Atlanta,Sylvan Hills
BURGLARY-NONRES,2010,-84.4394,33.71383,Atlanta,Venetian Hills
LARCENY-FROM VEHICLE,2010,-84.39372,33.68342,Atlanta,Browns Mill Park
LARCENY-NON VEHICLE,2010,-84.43276,33.73812,Atlanta,West End
BURGLARY-RESIDENCE,2010,-84.43455,33.77008,Atlanta,Grove Park
AGG ASSAULT,2010,-84.40649,33.74005,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2010,-84.37222,33.692409999999995,Atlanta,Lakewood
AUTO THEFT,2010,-84.37405,33.762859999999996,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2010,-84.42296,33.75222,Atlanta,Ashview Heights
AGG ASSAULT,2010,-84.37003,33.81098,Atlanta,Piedmont Heights
BURGLARY-RESIDENCE,2010,-84.39508000000002,33.73942,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2010,-84.39409,33.765409999999996,Atlanta,Downtown
AUTO THEFT,2010,-84.38403000000002,33.77901,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.37057,33.84088,Atlanta,Buckhead Village
AUTO THEFT,2010,-84.49696999999998,33.674240000000005,Atlanta,Greenbriar
BURGLARY-RESIDENCE,2010,-84.41324,33.76936,Atlanta,English Avenue
AUTO THEFT,2010,-84.35025999999998,33.68246,Atlanta,South River Gardens
LARCENY-FROM VEHICLE,2010,-84.45076,33.7071,Atlanta,Pomona Park
AUTO THEFT,2010,-84.39079,33.71347,Atlanta,The Villages at Carver
BURGLARY-RESIDENCE,2010,-84.3745,33.70698,Atlanta,Lakewood Heights
LARCENY-NON VEHICLE,2010,-84.38176999999997,33.85307,Atlanta,Buckhead Forest
LARCENY-NON VEHICLE,2010,-84.43276,33.73812,Atlanta,West End
BURGLARY-RESIDENCE,2010,-84.38079,33.72783,Atlanta,Peoplestown
BURGLARY-RESIDENCE,2010,-84.49403000000002,33.6697,Atlanta,Greenbriar
LARCENY-NON VEHICLE,2010,-84.41248,33.764829999999996,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2010,-84.45326999999997,33.70081,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2010,-84.46027,33.80005,Atlanta,Carver Hills
BURGLARY-RESIDENCE,2010,-84.4373,33.72767,Atlanta,Bush Mountain
LARCENY-NON VEHICLE,2010,-84.37196,33.76396,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2010,-84.47815,33.777429999999995,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2010,-84.32133,33.750859999999996,Atlanta,Kirkwood
BURGLARY-RESIDENCE,2010,-84.4698,33.77605,Atlanta,Center Hill
BURGLARY-RESIDENCE,2010,-84.39138,33.714490000000005,Atlanta,The Villages at Carver
BURGLARY-RESIDENCE,2010,-84.41714,33.7356,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.3145,33.74801,Atlanta,Kirkwood
BURGLARY-RESIDENCE,2010,-84.42694,33.74038,Atlanta,West End
ROBBERY-PEDESTRIAN,2010,-84.38436999999998,33.78601,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.36328,33.82403,Atlanta,Lindbergh/Morosgo
BURGLARY-RESIDENCE,2010,-84.40523,33.74505,Atlanta,The Villages at Castleberry H
BURGLARY-RESIDENCE,2010,-84.45746,33.701029999999996,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2010,-84.40471,33.77251,Atlanta,Marietta Street Artery
BURGLARY-RESIDENCE,2010,-84.35849,33.709790000000005,Atlanta,Custer/McDonough/Guice
LARCENY-NON VEHICLE,2010,-84.44782,33.82266,Atlanta,Ridgewood Heights
LARCENY-NON VEHICLE,2010,-84.38159,33.71826,Atlanta,South Atlanta
ROBBERY-PEDESTRIAN,2010,-84.4937,33.68077,Atlanta,Greenbriar
LARCENY-FROM VEHICLE,2010,-84.38198,33.75168,Atlanta,Downtown
AGG ASSAULT,2010,-84.40296,33.67803,Atlanta,Hammond Park
BURGLARY-RESIDENCE,2010,-84.49682,33.701190000000004,Atlanta,Southwest
LARCENY-NON VEHICLE,2010,-84.38023000000003,33.77067,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2010,-84.40069,33.75274,Atlanta,Castleberry Hill
AGG ASSAULT,2010,-84.45510999999998,33.70313,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2010,-84.34875,33.75825,Atlanta,Edgewood
LARCENY-NON VEHICLE,2010,-84.351,33.81743,Atlanta,Lindridge/Martin Manor
LARCENY-FROM VEHICLE,2010,-84.38620999999998,33.74692,Atlanta,Capitol Gateway
LARCENY-FROM VEHICLE,2010,-84.39458,33.76463,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.41348,33.80448,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2010,-84.49773,33.68677,Atlanta,Greenbriar
AGG ASSAULT,2010,-84.4473,33.757670000000005,Atlanta,Dixie Hills
BURGLARY-RESIDENCE,2010,-84.38208,33.76909000000001,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.34916,33.76634,Atlanta,Inman Park
LARCENY-NON VEHICLE,2010,-84.38445,33.77813,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.46423,33.730259999999994,Atlanta,Beecher Hills
LARCENY-FROM VEHICLE,2010,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-RESIDENCE,2010,-84.48855999999998,33.70759,Atlanta,Southwest
LARCENY-NON VEHICLE,2010,-84.38611999999998,33.79087,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.47802,33.75563,Atlanta,Westhaven
AGG ASSAULT,2010,-84.42841999999997,33.76361,Atlanta,Bankhead
LARCENY-FROM VEHICLE,2010,-84.41751,33.7398,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.46710999999998,33.72116,Atlanta,Cascade Heights
LARCENY-NON VEHICLE,2010,-84.3624,33.79594,Atlanta,Morningside/Lenox Park
LARCENY-FROM VEHICLE,2010,-84.39208,33.759159999999994,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.36211999999998,33.846759999999996,Atlanta,Lenox
