crime,year,long,lat,city,neighborhood
LARCENY-NON VEHICLE,2013,-84.34889,33.766529999999996,Atlanta,Candler Park
LARCENY-NON VEHICLE,2013,-84.41457,33.75504,Atlanta,Vine City
LARCENY-NON VEHICLE,2013,-84.41457,33.75504,Atlanta,Vine City
LARCENY-FROM VEHICLE,2013,-84.40848000000003,33.79421,Atlanta,Berkeley Park
BURGLARY-RESIDENCE,2013,-84.35271,33.73599,Atlanta,Ormewood Park
BURGLARY-RESIDENCE,2013,-84.35226999999998,33.65914,Atlanta,South River Gardens
LARCENY-FROM VEHICLE,2013,-84.38752,33.7805,Atlanta,Midtown
LARCENY-FROM VEHICLE,2013,-84.37101,33.79789,Atlanta,Piedmont Heights
LARCENY-FROM VEHICLE,2013,-84.41206,33.785270000000004,Atlanta,Home Park
BURGLARY-RESIDENCE,2013,-84.35042,33.788470000000004,Atlanta,Morningside/Lenox Park
LARCENY-FROM VEHICLE,2013,-84.4104,33.77941,Atlanta,Marietta Street Artery
BURGLARY-RESIDENCE,2013,-84.40675,33.74651,Atlanta,The Villages at Castleberry H
LARCENY-FROM VEHICLE,2013,-84.35263,33.77294000000001,Atlanta,Poncey-Highland
LARCENY-FROM VEHICLE,2013,-84.35081,33.76403,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2013,-84.35299,33.7755,Atlanta,Virginia Highland
LARCENY-NON VEHICLE,2013,-84.3876,33.76614,Atlanta,Downtown
BURGLARY-RESIDENCE,2013,-84.36125,33.71194000000001,Atlanta,Benteen Park
LARCENY-FROM VEHICLE,2013,-84.34915,33.766940000000005,Atlanta,Inman Park
LARCENY-NON VEHICLE,2013,-84.49113,33.786190000000005,Atlanta,Brookview Heights
LARCENY-NON VEHICLE,2013,-84.38789,33.7892,Atlanta,Midtown
ROBBERY-PEDESTRIAN,2013,-84.37864,33.69188,Atlanta,Lakewood
BURGLARY-RESIDENCE,2013,-84.35862,33.72672,Atlanta,Boulevard Heights
LARCENY-FROM VEHICLE,2013,-84.36896999999998,33.77381,Atlanta,Midtown
LARCENY-FROM VEHICLE,2013,-84.36209000000002,33.770270000000004,Atlanta,Poncey-Highland
BURGLARY-RESIDENCE,2013,-84.4991,33.77967,Atlanta,Bankhead/Bolton
ROBBERY-COMMERCIAL,2013,-84.37365,33.8733,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2013,-84.3714,33.77097,Atlanta,Old Fourth Ward
ROBBERY-PEDESTRIAN,2013,-84.43760999999998,33.76272,Atlanta,Hunter Hills
LARCENY-NON VEHICLE,2013,-84.34915,33.7669,Atlanta,Inman Park
LARCENY-NON VEHICLE,2013,-84.40213,33.70832,Atlanta,Amal Heights
ROBBERY-RESIDENCE,2013,-84.40262,33.73805,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2013,-84.41638,33.6895,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2013,-84.34478,33.76128,Atlanta,Candler Park
BURGLARY-RESIDENCE,2013,-84.32462,33.749590000000005,Atlanta,Kirkwood
BURGLARY-RESIDENCE,2013,-84.45198,33.78277,Atlanta,Grove Park
BURGLARY-RESIDENCE,2013,-84.43137,33.735859999999995,Atlanta,West End
LARCENY-FROM VEHICLE,2013,-84.40869,33.80077,Atlanta,Berkeley Park
BURGLARY-RESIDENCE,2013,-84.39276,33.71691,Atlanta,The Villages at Carver
ROBBERY-PEDESTRIAN,2013,-84.39990999999998,33.72468,Atlanta,Pittsburgh
LARCENY-FROM VEHICLE,2013,-84.36979000000002,33.84075,Atlanta,Peachtree Park
LARCENY-NON VEHICLE,2013,-84.40099000000002,33.79163,Atlanta,Atlantic Station
BURGLARY-RESIDENCE,2013,-84.36634000000002,33.8553,Atlanta,North Buckhead
AGG ASSAULT,2013,-84.40205999999998,33.73896,Atlanta,Mechanicsville
BURGLARY-RESIDENCE,2013,-84.36986999999998,33.82761,Atlanta,Garden Hills
LARCENY-FROM VEHICLE,2013,-84.36116,33.85252,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2013,-84.35766,33.81215,Atlanta,Lindridge/Martin Manor
ROBBERY-PEDESTRIAN,2013,-84.41278,33.76702,Atlanta,English Avenue
ROBBERY-PEDESTRIAN,2013,-84.39487,33.75757,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.39326,33.74064,Atlanta,Mechanicsville
ROBBERY-PEDESTRIAN,2013,-84.35015,33.756370000000004,Atlanta,Reynoldstown
LARCENY-NON VEHICLE,2013,-84.38759,33.784659999999995,Atlanta,Midtown
AUTO THEFT,2013,-84.51059000000002,33.73454,Atlanta,Fairburn Mays
BURGLARY-RESIDENCE,2013,-84.37698,33.75078,Atlanta,Sweet Auburn
LARCENY-FROM VEHICLE,2013,-84.40762,33.74985,Atlanta,Atlanta University Center
BURGLARY-RESIDENCE,2013,-84.35849,33.709790000000005,Atlanta,Custer/McDonough/Guice
ROBBERY-PEDESTRIAN,2013,-84.44551,33.76125,Atlanta,Dixie Hills
AUTO THEFT,2013,-84.40765,33.72509,Atlanta,Pittsburgh
ROBBERY-PEDESTRIAN,2013,-84.42588,33.73818,Atlanta,West End
AUTO THEFT,2013,-84.38714,33.76293,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.34994,33.78217,Atlanta,Virginia Highland
ROBBERY-PEDESTRIAN,2013,-84.34478,33.76057,Atlanta,Edgewood
LARCENY-FROM VEHICLE,2013,-84.35179000000002,33.784659999999995,Atlanta,Virginia Highland
LARCENY-NON VEHICLE,2013,-84.36764000000002,33.7407,Atlanta,Grant Park
LARCENY-NON VEHICLE,2013,-84.42586,33.725590000000004,Atlanta,Oakland City
LARCENY-FROM VEHICLE,2013,-84.49373,33.79762,Atlanta,Atlanta Industrial Park
AUTO THEFT,2013,-84.42285,33.70655,Atlanta,Sylvan Hills
LARCENY-FROM VEHICLE,2013,-84.36251999999998,33.77577,Atlanta,Virginia Highland
LARCENY-NON VEHICLE,2013,-84.42052,33.79405,Atlanta,Blandtown
LARCENY-FROM VEHICLE,2013,-84.37608,33.72282,Atlanta,Chosewood Park
LARCENY-NON VEHICLE,2013,-84.50433000000002,33.76126,Atlanta,Adamsville
LARCENY-NON VEHICLE,2013,-84.40298,33.74642,Atlanta,Castleberry Hill
BURGLARY-RESIDENCE,2013,-84.51283000000002,33.693220000000004,Atlanta,Kings Forest
LARCENY-FROM VEHICLE,2013,-84.38389000000002,33.759570000000004,Atlanta,Downtown
LARCENY-NON VEHICLE,2013,-84.49651999999998,33.69898,Atlanta,Southwest
LARCENY-FROM VEHICLE,2013,-84.42575,33.795790000000004,Atlanta,Blandtown
LARCENY-FROM VEHICLE,2013,-84.37335999999998,33.77333,Atlanta,Midtown
AUTO THEFT,2013,-84.39464,33.67279,Atlanta,Glenrose Heights
LARCENY-FROM VEHICLE,2013,-84.34136,33.76025,Atlanta,Edgewood
LARCENY-FROM VEHICLE,2013,-84.39789,33.71097,Atlanta,Joyland
LARCENY-NON VEHICLE,2013,-84.52379,33.71775,Atlanta,Ashley Courts
LARCENY-NON VEHICLE,2013,-84.41465,33.79501,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2013,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2013,-84.4008,33.81729,Atlanta,Peachtree Battle Alliance
AUTO THEFT,2013,-84.35248,33.824670000000005,Atlanta,Pine Hills
LARCENY-NON VEHICLE,2013,-84.39104,33.75543,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.36489,33.84578,Atlanta,Lenox
LARCENY-FROM VEHICLE,2013,-84.47288,33.81248,Atlanta,Riverside
LARCENY-NON VEHICLE,2013,-84.39919,33.751459999999994,Atlanta,Castleberry Hill
BURGLARY-RESIDENCE,2013,-84.4042,33.76507,Atlanta,English Avenue
LARCENY-NON VEHICLE,2013,-84.37942,33.851409999999994,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2013,-84.38285,33.70752,Atlanta,Lakewood Heights
LARCENY-NON VEHICLE,2013,-84.44096,33.817859999999996,Atlanta,Bolton
LARCENY-FROM VEHICLE,2013,-84.45862,33.76565,Atlanta,Center Hill
LARCENY-NON VEHICLE,2013,-84.34619,33.75674,Atlanta,Edgewood
LARCENY-NON VEHICLE,2013,-84.36849000000002,33.84792,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2013,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-FROM VEHICLE,2013,-84.37503000000002,33.74779,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2013,-84.4067,33.774770000000004,Atlanta,Marietta Street Artery
BURGLARY-RESIDENCE,2013,-84.41787,33.71105,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2013,-84.43579,33.721340000000005,Atlanta,Venetian Hills
LARCENY-NON VEHICLE,2013,-84.3841,33.83399,Atlanta,Peachtree Heights West
ROBBERY-COMMERCIAL,2013,-84.51149000000002,33.75674,Atlanta,Wisteria Gardens
LARCENY-NON VEHICLE,2013,-84.50595,33.740990000000004,Atlanta,Mays
LARCENY-FROM VEHICLE,2013,-84.41356,33.71946,Atlanta,Capitol View
LARCENY-FROM VEHICLE,2013,-84.35455,33.77661,Atlanta,Virginia Highland
BURGLARY-RESIDENCE,2013,-84.4544,33.81664,Atlanta,Bolton
AUTO THEFT,2013,-84.45638000000002,33.78164,Atlanta,Grove Park
AGG ASSAULT,2013,-84.42445,33.7465,Atlanta,West End
LARCENY-NON VEHICLE,2013,-84.40785,33.68199,Atlanta,Perkerson
ROBBERY-PEDESTRIAN,2013,-84.38729000000002,33.67285,Atlanta,Glenrose Heights
AUTO THEFT,2013,-84.42916,33.805279999999996,Atlanta,Underwood Hills
LARCENY-FROM VEHICLE,2013,-84.38507,33.67268,Atlanta,Glenrose Heights
HOMICIDE,2013,-84.33684000000002,33.73082,Atlanta,East Atlanta
LARCENY-NON VEHICLE,2013,-84.39201,33.7532,Atlanta,Downtown
ROBBERY-RESIDENCE,2013,-84.37796,33.86509,Atlanta,North Buckhead
ROBBERY-PEDESTRIAN,2013,-84.4042,33.76507,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2013,-84.38484,33.77411,Atlanta,Midtown
BURGLARY-RESIDENCE,2013,-84.40675,33.74651,Atlanta,The Villages at Castleberry H
BURGLARY-NONRES,2013,-84.41282,33.763690000000004,Atlanta,English Avenue
BURGLARY-NONRES,2013,-84.30615,33.74734,Atlanta,East Lake
AUTO THEFT,2013,-84.35892,33.70606,Atlanta,Thomasville Heights
LARCENY-FROM VEHICLE,2013,-84.44324,33.81317,Atlanta,Bolton
LARCENY-FROM VEHICLE,2013,-84.42786,33.84738,Atlanta,West Paces Ferry/Northside
LARCENY-FROM VEHICLE,2013,-84.40563,33.67492,Atlanta,Hammond Park
AUTO THEFT,2013,-84.4424,33.762,Atlanta,West Lake
BURGLARY-NONRES,2013,-84.3469,33.74143,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2013,-84.39336999999998,33.71266,Atlanta,The Villages at Carver
BURGLARY-RESIDENCE,2013,-84.36289000000002,33.8283,Atlanta,Lindbergh/Morosgo
LARCENY-NON VEHICLE,2013,-84.44663,33.724000000000004,Atlanta,Cascade Avenue/Road
BURGLARY-RESIDENCE,2013,-84.52126,33.6916,Atlanta,Fairburn
LARCENY-NON VEHICLE,2013,-84.36712,33.77028,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2013,-84.37139,33.76365,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2013,-84.4857,33.75177,Atlanta,Harland Terrace
BURGLARY-RESIDENCE,2013,-84.33967,33.73887,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2013,-84.37201999999998,33.75565,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2013,-84.37848000000002,33.831579999999995,Atlanta,Garden Hills
LARCENY-NON VEHICLE,2013,-84.39676999999998,33.79371,Atlanta,Atlantic Station
LARCENY-NON VEHICLE,2013,-84.34955,33.73616,Atlanta,Ormewood Park
LARCENY-NON VEHICLE,2013,-84.33453,33.72899,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2013,-84.39206,33.76551,Atlanta,Downtown
LARCENY-NON VEHICLE,2013,-84.38011999999998,33.84232,Atlanta,South Tuxedo Park
AGG ASSAULT,2013,-84.42735,33.72012,Atlanta,Oakland City
LARCENY-FROM VEHICLE,2013,-84.38154,33.83777,Atlanta,Peachtree Heights West
AUTO THEFT,2013,-84.37206,33.76421,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2013,-84.38103000000002,33.78568,Atlanta,Midtown
LARCENY-FROM VEHICLE,2013,-84.40100000000002,33.74858,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2013,-84.39061,33.76341,Atlanta,Downtown
LARCENY-NON VEHICLE,2013,-84.33281,33.72671,Atlanta,East Atlanta
LARCENY-NON VEHICLE,2013,-84.41278,33.80388,Atlanta,Berkeley Park
ROBBERY-PEDESTRIAN,2013,-84.39515,33.750170000000004,Atlanta,Downtown
LARCENY-NON VEHICLE,2013,-84.50968,33.74349,Atlanta,Fairburn Mays
BURGLARY-RESIDENCE,2013,-84.42272,33.7605,Atlanta,Washington Park
LARCENY-NON VEHICLE,2013,-84.34501,33.75795,Atlanta,Edgewood
LARCENY-FROM VEHICLE,2013,-84.37405,33.762859999999996,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2013,-84.49218,33.77897,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2013,-84.38996,33.75119,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.39829,33.73297,Atlanta,Mechanicsville
LARCENY-FROM VEHICLE,2013,-84.37462,33.84564,Atlanta,Buckhead Forest
LARCENY-NON VEHICLE,2013,-84.40599,33.79594,Atlanta,Loring Heights
AUTO THEFT,2013,-84.43575,33.78729000000001,Atlanta,Rockdale
LARCENY-FROM VEHICLE,2013,-84.40415,33.79204,Atlanta,Loring Heights
BURGLARY-RESIDENCE,2013,-84.4242,33.73695,Atlanta,West End
ROBBERY-PEDESTRIAN,2013,-84.38316999999998,33.73668,Atlanta,Summerhill
LARCENY-FROM VEHICLE,2013,-84.39381999999998,33.80444,Atlanta,Ardmore
LARCENY-NON VEHICLE,2013,-84.42673,33.81,Atlanta,Underwood Hills
LARCENY-FROM VEHICLE,2013,-84.3372,33.76321,Atlanta,Candler Park
LARCENY-NON VEHICLE,2013,-84.3595,33.851820000000004,Atlanta,Lenox
LARCENY-NON VEHICLE,2013,-84.50338,33.77952,Atlanta,Carroll Heights
LARCENY-NON VEHICLE,2013,-84.39024,33.75199,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.41771999999997,33.73799,Atlanta,West End
LARCENY-FROM VEHICLE,2013,-84.42737,33.78604,Atlanta,Knight Park/Howell Station
LARCENY-NON VEHICLE,2013,-84.40902,33.68274,Atlanta,Perkerson
LARCENY-NON VEHICLE,2013,-84.38245,33.83392,Atlanta,Garden Hills
LARCENY-FROM VEHICLE,2013,-84.36423,33.80851,Atlanta,Morningside/Lenox Park
LARCENY-FROM VEHICLE,2013,-84.40847,33.74794,Atlanta,The Villages at Castleberry H
LARCENY-NON VEHICLE,2013,-84.40703,33.78411,Atlanta,Home Park
LARCENY-FROM VEHICLE,2013,-84.46426,33.77796,Atlanta,Center Hill
LARCENY-NON VEHICLE,2013,-84.38198,33.75168,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2013,-84.38009,33.70735,Atlanta,Lakewood Heights
ROBBERY-RESIDENCE,2013,-84.4601,33.7551,Atlanta,Dixie Hills
LARCENY-FROM VEHICLE,2013,-84.3508,33.82002,Atlanta,Lindridge/Martin Manor
ROBBERY-RESIDENCE,2013,-84.37751999999998,33.78079,Atlanta,Midtown
LARCENY-FROM VEHICLE,2013,-84.50787,33.65486,Atlanta,Princeton Lakes
AUTO THEFT,2013,-84.38939,33.67086,Atlanta,Glenrose Heights
LARCENY-FROM VEHICLE,2013,-84.38905,33.75832,Atlanta,Downtown
BURGLARY-RESIDENCE,2013,-84.46631,33.7011,Atlanta,Campbellton Road
LARCENY-FROM VEHICLE,2013,-84.44917,33.75626,Atlanta,Dixie Hills
LARCENY-NON VEHICLE,2013,-84.366,33.81558,Atlanta,Lindridge/Martin Manor
BURGLARY-RESIDENCE,2013,-84.37286,33.82914,Atlanta,Garden Hills
ROBBERY-PEDESTRIAN,2013,-84.47064,33.78826,Atlanta,Carey Park
LARCENY-FROM VEHICLE,2013,-84.39891,33.7347,Atlanta,Mechanicsville
LARCENY-FROM VEHICLE,2013,-84.36116,33.85252,Atlanta,North Buckhead
AGG ASSAULT,2013,-84.34994,33.70941,Atlanta,Custer/McDonough/Guice
LARCENY-FROM VEHICLE,2013,-84.35224000000002,33.78889,Atlanta,Morningside/Lenox Park
AGG ASSAULT,2013,-84.38136,33.78293,Atlanta,Midtown
AGG ASSAULT,2013,-84.46831,33.80265,Atlanta,Scotts Crossing
AGG ASSAULT,2013,-84.40826,33.69231,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2013,-84.39517,33.75055,Atlanta,Downtown
AUTO THEFT,2013,-84.41202,33.71975,Atlanta,Capitol View
LARCENY-NON VEHICLE,2013,-84.40047,33.7831,Atlanta,Home Park
ROBBERY-PEDESTRIAN,2013,-84.41722,33.74095,Atlanta,West End
AGG ASSAULT,2013,-84.3631,33.77386,Atlanta,Virginia Highland
ROBBERY-RESIDENCE,2013,-84.41615999999998,33.766290000000005,Atlanta,English Avenue
ROBBERY-RESIDENCE,2013,-84.39276,33.71691,Atlanta,The Villages at Carver
BURGLARY-RESIDENCE,2013,-84.45149,33.70055,Atlanta,Fort Valley
LARCENY-FROM VEHICLE,2013,-84.40618,33.74666,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2013,-84.38696,33.828070000000004,Atlanta,Peachtree Heights East
LARCENY-FROM VEHICLE,2013,-84.3722,33.75383,Atlanta,Sweet Auburn
AGG ASSAULT,2013,-84.35523,33.811479999999996,Atlanta,Lindridge/Martin Manor
LARCENY-FROM VEHICLE,2013,-84.37829,33.842079999999996,Atlanta,Buckhead Forest
LARCENY-FROM VEHICLE,2013,-84.4087,33.77016,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2013,-84.4053,33.74557,Atlanta,Castleberry Hill
LARCENY-NON VEHICLE,2013,-84.34418000000002,33.73932,Atlanta,East Atlanta
LARCENY-NON VEHICLE,2013,-84.4066,33.67805,Atlanta,Hammond Park
AUTO THEFT,2013,-84.38842,33.77256,Atlanta,Midtown
ROBBERY-RESIDENCE,2013,-84.38314,33.76157,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2013,-84.38909,33.79479,Atlanta,Midtown
BURGLARY-NONRES,2013,-84.37496999999998,33.84063,Atlanta,Buckhead Village
LARCENY-FROM VEHICLE,2013,-84.34779,33.77962,Atlanta,Virginia Highland
LARCENY-FROM VEHICLE,2013,-84.45745,33.70653,Atlanta,Adams Park
LARCENY-FROM VEHICLE,2013,-84.40590999999998,33.8013,Atlanta,Loring Heights
LARCENY-NON VEHICLE,2013,-84.38696,33.828070000000004,Atlanta,Peachtree Heights East
BURGLARY-RESIDENCE,2013,-84.4933,33.69558,Atlanta,Southwest
LARCENY-NON VEHICLE,2013,-84.36508,33.82222,Atlanta,Lindbergh/Morosgo
LARCENY-FROM VEHICLE,2013,-84.4037,33.7476,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2013,-84.3836,33.75974,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.41419,33.75805,Atlanta,Vine City
LARCENY-NON VEHICLE,2013,-84.40426,33.747279999999996,Atlanta,Castleberry Hill
LARCENY-NON VEHICLE,2013,-84.38028,33.843270000000004,Atlanta,South Tuxedo Park
LARCENY-NON VEHICLE,2013,-84.36426,33.84892,Atlanta,Lenox
LARCENY-NON VEHICLE,2013,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2013,-84.36328,33.82403,Atlanta,Lindbergh/Morosgo
LARCENY-FROM VEHICLE,2013,-84.38948,33.75328,Atlanta,Downtown
RAPE,2013,-84.37867,33.843140000000005,Atlanta,Buckhead Forest
LARCENY-FROM VEHICLE,2013,-84.39846,33.737970000000004,Atlanta,Mechanicsville
LARCENY-FROM VEHICLE,2013,-84.38991999999998,33.7573,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.36101,33.82414,Atlanta,Lindbergh/Morosgo
LARCENY-NON VEHICLE,2013,-84.39466,33.7921,Atlanta,Atlantic Station
LARCENY-FROM VEHICLE,2013,-84.40132,33.74964,Atlanta,Castleberry Hill
BURGLARY-RESIDENCE,2013,-84.43293,33.71475,Atlanta,Venetian Hills
LARCENY-NON VEHICLE,2013,-84.34532,33.761509999999994,Atlanta,Candler Park
LARCENY-NON VEHICLE,2013,-84.43276,33.73812,Atlanta,West End
LARCENY-NON VEHICLE,2013,-84.3837,33.78111,Atlanta,Midtown
BURGLARY-RESIDENCE,2013,-84.41023,33.85396,Atlanta,Kingswood
LARCENY-FROM VEHICLE,2013,-84.42259,33.75933,Atlanta,Washington Park
LARCENY-NON VEHICLE,2013,-84.35467,33.7734,Atlanta,Poncey-Highland
LARCENY-FROM VEHICLE,2013,-84.3896,33.75926,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.35947,33.848,Atlanta,Lenox
LARCENY-NON VEHICLE,2013,-84.41457,33.75504,Atlanta,Vine City
LARCENY-FROM VEHICLE,2013,-84.34961,33.74112,Atlanta,Ormewood Park
BURGLARY-RESIDENCE,2013,-84.36286,33.71151,Atlanta,Benteen Park
BURGLARY-RESIDENCE,2013,-84.45363,33.70066,Atlanta,Campbellton Road
BURGLARY-RESIDENCE,2013,-84.3525,33.6591,Atlanta,South River Gardens
LARCENY-FROM VEHICLE,2013,-84.41226999999998,33.7826,Atlanta,Home Park
LARCENY-FROM VEHICLE,2013,-84.41126,33.78285,Atlanta,Home Park
ROBBERY-PEDESTRIAN,2013,-84.45561,33.76695,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2013,-84.36811,33.83512,Atlanta,Garden Hills
LARCENY-FROM VEHICLE,2013,-84.37234000000002,33.75448,Atlanta,Sweet Auburn
LARCENY-NON VEHICLE,2013,-84.48477,33.75362,Atlanta,Harland Terrace
ROBBERY-RESIDENCE,2013,-84.4184,33.69981,Atlanta,Sylvan Hills
BURGLARY-RESIDENCE,2013,-84.3251,33.7495,Atlanta,Kirkwood
AGG ASSAULT,2013,-84.35684,33.70605,Atlanta,Thomasville Heights
LARCENY-FROM VEHICLE,2013,-84.41983,33.79327,Atlanta,Blandtown
LARCENY-NON VEHICLE,2013,-84.40618,33.783190000000005,Atlanta,Home Park
LARCENY-FROM VEHICLE,2013,-84.34916,33.76634,Atlanta,Inman Park
ROBBERY-PEDESTRIAN,2013,-84.38764,33.73206,Atlanta,Summerhill
LARCENY-FROM VEHICLE,2013,-84.38428,33.767540000000004,Atlanta,Downtown
AGG ASSAULT,2013,-84.36612,33.807320000000004,Atlanta,Morningside/Lenox Park
RAPE,2013,-84.34954,33.724309999999996,Atlanta,Ormewood Park
LARCENY-FROM VEHICLE,2013,-84.36313,33.85119,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2013,-84.43047,33.75051,Atlanta,Mozley Park
AUTO THEFT,2013,-84.36899,33.71392,Atlanta,Chosewood Park
LARCENY-NON VEHICLE,2013,-84.38104,33.84316,Atlanta,South Tuxedo Park
BURGLARY-RESIDENCE,2013,-84.43584,33.71802,Atlanta,Venetian Hills
LARCENY-FROM VEHICLE,2013,-84.42575,33.795790000000004,Atlanta,Blandtown
LARCENY-NON VEHICLE,2013,-84.47740999999998,33.77735,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2013,-84.32743,33.76598,Atlanta,Lake Claire
LARCENY-FROM VEHICLE,2013,-84.4077,33.68128,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2013,-84.43451,33.80092,Atlanta,Hills Park
BURGLARY-RESIDENCE,2013,-84.43336,33.73588,Atlanta,West End
LARCENY-NON VEHICLE,2013,-84.41751,33.7398,Atlanta,West End
LARCENY-FROM VEHICLE,2013,-84.42454000000002,33.813359999999996,Atlanta,Cross Creek
AGG ASSAULT,2013,-84.39197,33.75281,Atlanta,Downtown
AGG ASSAULT,2013,-84.33239,33.73117,Atlanta,East Atlanta
BURGLARY-RESIDENCE,2013,-84.38924,33.72869,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2013,-84.45789,33.81852,Atlanta,Bolton
LARCENY-FROM VEHICLE,2013,-84.32298,33.75043,Atlanta,Kirkwood
AGG ASSAULT,2013,-84.42071,33.748870000000004,Atlanta,Ashview Heights
LARCENY-NON VEHICLE,2013,-84.41596,33.75462,Atlanta,Atlanta University Center
LARCENY-NON VEHICLE,2013,-84.43898,33.75562,Atlanta,West Lake
AGG ASSAULT,2013,-84.49403000000002,33.6697,Atlanta,Greenbriar
AGG ASSAULT,2013,-84.35849,33.709790000000005,Atlanta,Custer/McDonough/Guice
AUTO THEFT,2013,-84.3815,33.67966,Atlanta,Rosedale Heights
AGG ASSAULT,2013,-84.4198,33.72834,Atlanta,Oakland City
AUTO THEFT,2013,-84.33318,33.74066,Atlanta,East Atlanta
LARCENY-NON VEHICLE,2013,-84.5109,33.65573,Atlanta,Princeton Lakes
BURGLARY-RESIDENCE,2013,-84.45682,33.779759999999996,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2013,-84.38649000000002,33.77075,Atlanta,Downtown
LARCENY-NON VEHICLE,2013,-84.49403000000002,33.6697,Atlanta,Greenbriar
BURGLARY-RESIDENCE,2013,-84.49377,33.736259999999994,Atlanta,West Manor
LARCENY-NON VEHICLE,2013,-84.3882,33.76187,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.50865,33.762170000000005,Atlanta,Adamsville
LARCENY-FROM VEHICLE,2013,-84.46144,33.7044,Atlanta,Campbellton Road
BURGLARY-RESIDENCE,2013,-84.40791,33.80121,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2013,-84.38927,33.76089,Atlanta,Downtown
LARCENY-NON VEHICLE,2013,-84.44313000000002,33.76786,Atlanta,Grove Park
BURGLARY-RESIDENCE,2013,-84.41404,33.71947,Atlanta,Capitol View
LARCENY-NON VEHICLE,2013,-84.37075,33.849109999999996,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2013,-84.34619,33.75674,Atlanta,Edgewood
LARCENY-FROM VEHICLE,2013,-84.38105,33.854690000000005,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2013,-84.41017,33.70278,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2013,-84.38701999999998,33.76044,Atlanta,Downtown
LARCENY-FROM VEHICLE,2013,-84.38963000000003,33.77694,Atlanta,Midtown
LARCENY-FROM VEHICLE,2013,-84.39779,33.79282,Atlanta,Atlantic Station
LARCENY-FROM VEHICLE,2013,-84.33121,33.75835,Atlanta,Edgewood
LARCENY-NON VEHICLE,2013,-84.4857,33.75177,Atlanta,Harland Terrace
LARCENY-FROM VEHICLE,2013,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-RESIDENCE,2013,-84.45012,33.77205,Atlanta,Grove Park
LARCENY-NON VEHICLE,2013,-84.38616,33.760020000000004,Atlanta,Downtown
LARCENY-NON VEHICLE,2013,-84.41457,33.75504,Atlanta,Vine City
LARCENY-FROM VEHICLE,2013,-84.37409,33.84413,Atlanta,Buckhead Forest
LARCENY-NON VEHICLE,2013,-84.36381,33.7741,Atlanta,Virginia Highland
ROBBERY-PEDESTRIAN,2013,-84.38556,33.76045,Atlanta,Downtown
AGG ASSAULT,2013,-84.38637,33.72702,Atlanta,Peoplestown
